medicine_id,snapshot_date,quantity_on_hand,quantity_dispensed,quantity_received,quantity_expired,unit_cost,pay_rate,days_to_expiry
13,2026-01-15,0,4,0,0,36.0,32,335
13,2026-01-16,0,3,0,0,36.0,32,336
13,2026-01-17,0,2,0,0,36.0,32,337
13,2026-01-18,0,3,0,0,36.0,32,338
13,2026-01-19,0,3,0,0,36.0,32,339
13,2026-01-20,0,1,0,0,36.0,32,340
13,2026-01-21,0,2,0,0,36.0,32,341
13,2026-01-22,0,4,0,0,36.0,32,342
13,2026-01-23,53,3,56,0,36.0,32,343
13,2026-01-24,52,1,0,0,36.0,32,344
13,2026-01-25,50,2,0,0,36.0,32,345
13,2026-01-26,48,2,0,0,36.0,32,346
13,2026-01-27,45,3,0,0,36.0,32,347
13,2026-01-28,41,4,0,0,36.0,32,348
13,2026-01-29,39,2,0,0,36.0,32,349
13,2026-01-30,37,2,0,0,36.0,32,350
13,2026-01-31,36,1,0,0,36.0,32,351
13,2026-02-01,34,2,0,0,36.0,32,352
13,2026-02-02,30,4,0,0,36.0,32,353
13,2026-02-03,54,3,27,0,36.0,32,354
13,2026-02-04,51,3,0,0,36.0,32,355
13,2026-02-05,47,4,0,0,36.0,32,356
13,2026-02-06,45,2,0,0,36.0,32,357
13,2026-02-07,43,2,0,0,36.0,32,358
13,2026-02-08,42,1,0,0,36.0,32,359
13,2026-02-09,89,4,51,0,36.0,32,360
13,2026-02-10,86,3,0,0,36.0,32,361
13,2026-02-11,82,4,0,0,36.0,32,362
13,2026-02-12,77,5,0,0,36.0,32,363
13,2026-02-13,76,1,0,0,36.0,32,364
13,2026-02-14,74,2,0,0,36.0,32,365
13,2026-02-15,71,3,0,0,36.0,32,366
13,2026-02-16,68,3,0,0,36.0,32,367
13,2026-02-17,66,2,0,0,36.0,32,368
13,2026-02-18,62,4,0,0,36.0,32,369
13,2026-02-19,58,4,0,0,36.0,32,370
13,2026-02-20,54,4,0,0,36.0,32,371
13,2026-02-21,52,2,0,0,36.0,32,372
13,2026-02-22,50,2,0,0,36.0,32,373
13,2026-02-23,48,2,0,0,36.0,32,374
13,2026-02-24,45,3,0,0,36.0,32,375
13,2026-02-25,42,3,0,0,36.0,32,376
13,2026-02-26,39,3,0,0,36.0,32,377
13,2026-02-27,37,2,0,0,36.0,32,378
13,2026-02-28,73,3,39,0,36.0,32,379
13,2026-03-01,70,3,0,0,36.0,32,380
13,2026-03-02,115,3,48,0,36.0,32,381
13,2026-03-03,111,4,0,0,36.0,32,382
13,2026-03-04,107,4,0,0,36.0,32,383
13,2026-03-05,104,3,0,0,36.0,32,384
13,2026-03-06,100,4,0,0,36.0,32,385
13,2026-03-07,98,2,0,0,36.0,32,386
13,2026-03-08,96,2,0,0,36.0,32,387
13,2026-03-09,94,2,0,0,36.0,32,388
13,2026-03-10,91,3,0,0,36.0,32,389
13,2026-03-11,86,5,0,0,36.0,32,390
13,2026-03-12,81,5,0,0,36.0,32,391
13,2026-03-13,78,3,0,0,36.0,32,392
13,2026-03-14,75,3,0,0,36.0,32,393
13,2026-03-15,73,2,0,0,36.0,32,394
13,2026-03-16,69,4,0,0,36.0,32,395
13,2026-03-17,66,3,0,0,36.0,32,396
13,2026-03-18,62,4,0,0,36.0,32,397
13,2026-03-19,58,4,0,0,36.0,32,398
13,2026-03-20,56,2,0,0,36.0,32,399
13,2026-03-21,98,2,44,0,36.0,32,400
14,2025-12-22,19,1,0,0,54.0,36,81
14,2025-12-23,18,1,0,0,54.0,36,82
14,2025-12-24,17,1,0,0,54.0,36,83
14,2025-12-25,17,0,0,0,54.0,36,84
14,2025-12-26,16,1,0,0,54.0,36,85
14,2025-12-27,67,0,51,0,54.0,36,86
14,2025-12-28,67,0,0,0,54.0,36,87
14,2025-12-29,66,1,0,0,54.0,36,88
14,2025-12-30,66,0,0,0,54.0,36,89
14,2025-12-31,66,0,0,0,54.0,36,90
14,2026-01-01,65,1,0,0,54.0,36,91
14,2026-01-02,64,1,0,0,54.0,36,92
14,2026-01-03,63,1,0,0,54.0,36,93
14,2026-01-04,62,1,0,0,54.0,36,94
14,2026-01-05,61,1,0,0,54.0,36,95
14,2026-01-06,60,1,0,0,54.0,36,96
14,2026-01-07,59,1,0,0,54.0,36,97
14,2026-01-08,58,1,0,0,54.0,36,98
14,2026-01-09,57,1,0,0,54.0,36,99
14,2026-01-10,57,0,0,0,54.0,36,100
14,2026-01-11,56,1,0,0,54.0,36,101
14,2026-01-12,55,1,0,0,54.0,36,102
14,2026-01-13,55,0,0,0,54.0,36,103
14,2026-01-14,55,0,0,0,54.0,36,104
14,2026-01-15,54,1,0,0,54.0,36,105
14,2026-01-16,53,1,0,0,54.0,36,106
14,2026-01-17,52,1,0,0,54.0,36,107
14,2026-01-18,52,0,0,0,54.0,36,108
14,2026-01-19,51,1,0,0,54.0,36,109
14,2026-01-20,51,0,0,0,54.0,36,110
14,2026-01-21,50,1,0,0,54.0,36,111
14,2026-01-22,49,1,0,0,54.0,36,112
14,2026-01-23,48,1,0,0,54.0,36,113
14,2026-01-24,48,0,0,0,54.0,36,114
14,2026-01-25,48,0,0,0,54.0,36,115
14,2026-01-26,107,0,59,0,54.0,36,116
14,2026-01-27,106,1,0,0,54.0,36,117
14,2026-01-28,106,0,0,0,54.0,36,118
14,2026-01-29,105,1,0,0,54.0,36,119
14,2026-01-30,104,1,0,0,54.0,36,120
14,2026-01-31,104,0,0,0,54.0,36,121
14,2026-02-01,146,0,42,0,54.0,36,122
14,2026-02-02,145,1,0,0,54.0,36,123
14,2026-02-03,144,1,0,0,54.0,36,124
14,2026-02-04,143,1,0,0,54.0,36,125
14,2026-02-05,142,1,0,0,54.0,36,126
14,2026-02-06,141,1,0,0,54.0,36,127
14,2026-02-07,194,0,53,0,54.0,36,128
14,2026-02-08,194,0,0,0,54.0,36,129
14,2026-02-09,193,1,0,0,54.0,36,130
14,2026-02-10,193,0,0,0,54.0,36,131
14,2026-02-11,193,0,0,0,54.0,36,132
14,2026-02-12,192,1,0,0,54.0,36,133
14,2026-02-13,234,1,43,0,54.0,36,134
14,2026-02-14,234,0,0,0,54.0,36,135
14,2026-02-15,234,0,0,0,54.0,36,136
14,2026-02-16,233,1,0,0,54.0,36,137
14,2026-02-17,232,1,0,0,54.0,36,138
14,2026-02-18,231,1,0,0,54.0,36,139
14,2026-02-19,230,1,0,0,54.0,36,140
14,2026-02-20,229,1,0,0,54.0,36,141
14,2026-02-21,229,0,0,0,54.0,36,142
14,2026-02-22,229,0,0,0,54.0,36,143
14,2026-02-23,228,1,0,0,54.0,36,144
14,2026-02-24,227,1,0,0,54.0,36,145
14,2026-02-25,226,1,0,0,54.0,36,146
14,2026-02-26,225,1,0,0,54.0,36,147
14,2026-02-27,224,1,0,0,54.0,36,148
14,2026-02-28,224,0,0,0,54.0,36,149
14,2026-03-01,224,0,0,0,54.0,36,150
14,2026-03-02,223,1,0,0,54.0,36,151
14,2026-03-03,258,0,35,0,54.0,36,152
14,2026-03-04,257,1,0,0,54.0,36,153
14,2026-03-05,256,1,0,0,54.0,36,154
14,2026-03-06,255,1,0,0,54.0,36,155
14,2026-03-07,254,1,0,0,54.0,36,156
14,2026-03-08,254,0,0,0,54.0,36,157
14,2026-03-09,253,1,0,0,54.0,36,158
14,2026-03-10,252,1,0,0,54.0,36,159
14,2026-03-11,251,1,0,0,54.0,36,160
14,2026-03-12,251,0,0,0,54.0,36,161
14,2026-03-13,250,1,0,0,54.0,36,162
14,2026-03-14,250,0,0,0,54.0,36,163
14,2026-03-15,250,0,0,0,54.0,36,164
14,2026-03-16,249,1,0,0,54.0,36,165
14,2026-03-17,248,1,0,0,54.0,36,166
14,2026-03-18,247,1,0,0,54.0,36,167
14,2026-03-19,246,1,0,0,54.0,36,168
14,2026-03-20,245,1,0,0,54.0,36,169
14,2026-03-21,279,0,34,0,54.0,36,170
15,2025-12-22,20,0,0,0,86.47,72,71
15,2025-12-23,20,0,0,0,86.47,72,72
15,2025-12-24,20,0,0,0,86.47,72,73
15,2025-12-25,20,0,0,0,86.47,72,74
15,2025-12-26,20,0,0,0,86.47,72,75
15,2025-12-27,20,0,0,0,86.47,72,76
15,2025-12-28,20,0,0,0,86.47,72,77
15,2025-12-29,20,0,0,0,86.47,72,78
15,2025-12-30,20,0,0,0,86.47,72,79
15,2025-12-31,20,0,0,0,86.47,72,80
15,2026-01-01,20,0,0,0,86.47,72,81
15,2026-01-02,20,0,0,0,86.47,72,82
15,2026-01-03,20,0,0,0,86.47,72,83
15,2026-01-04,20,0,0,0,86.47,72,84
15,2026-01-05,52,0,32,0,86.47,72,85
15,2026-01-06,52,0,0,0,86.47,72,86
15,2026-01-07,52,0,0,0,86.47,72,87
15,2026-01-08,52,0,0,0,86.47,72,88
15,2026-01-09,52,0,0,0,86.47,72,89
15,2026-01-10,52,0,0,0,86.47,72,90
15,2026-01-11,52,0,0,0,86.47,72,91
15,2026-01-12,52,0,0,0,86.47,72,92
15,2026-01-13,52,0,0,0,86.47,72,93
15,2026-01-14,52,0,0,0,86.47,72,94
15,2026-01-15,52,0,0,0,86.47,72,95
15,2026-01-16,52,0,0,0,86.47,72,96
15,2026-01-17,52,0,0,0,86.47,72,97
15,2026-01-18,52,0,0,0,86.47,72,98
15,2026-01-19,52,0,0,0,86.47,72,99
15,2026-01-20,112,0,60,0,86.47,72,100
15,2026-01-21,112,0,0,0,86.47,72,101
15,2026-01-22,112,0,0,0,86.47,72,102
15,2026-01-23,112,0,0,0,86.47,72,103
15,2026-01-24,112,0,0,0,86.47,72,104
15,2026-01-25,112,0,0,0,86.47,72,105
15,2026-01-26,112,0,0,0,86.47,72,106
15,2026-01-27,112,0,0,0,86.47,72,107
15,2026-01-28,112,0,0,0,86.47,72,108
15,2026-01-29,112,0,0,0,86.47,72,109
15,2026-01-30,112,0,0,0,86.47,72,110
15,2026-01-31,112,0,0,0,86.47,72,111
15,2026-02-01,139,0,27,0,86.47,72,112
15,2026-02-02,139,0,0,0,86.47,72,113
15,2026-02-03,139,0,0,0,86.47,72,114
15,2026-02-04,139,0,0,0,86.47,72,115
15,2026-02-05,139,0,0,0,86.47,72,116
15,2026-02-06,139,0,0,0,86.47,72,117
15,2026-02-07,179,0,40,0,86.47,72,118
15,2026-02-08,179,0,0,0,86.47,72,119
15,2026-02-09,179,0,0,0,86.47,72,120
15,2026-02-10,179,0,0,0,86.47,72,121
15,2026-02-11,179,0,0,0,86.47,72,122
15,2026-02-12,179,0,0,0,86.47,72,123
15,2026-02-13,179,0,0,0,86.47,72,124
15,2026-02-14,179,0,0,0,86.47,72,125
15,2026-02-15,179,0,0,0,86.47,72,126
15,2026-02-16,179,0,0,0,86.47,72,127
15,2026-02-17,179,0,0,0,86.47,72,128
15,2026-02-18,179,0,0,0,86.47,72,129
15,2026-02-19,179,0,0,0,86.47,72,130
15,2026-02-20,179,0,0,0,86.47,72,131
15,2026-02-21,179,0,0,0,86.47,72,132
15,2026-02-22,179,0,0,0,86.47,72,133
15,2026-02-23,179,0,0,0,86.47,72,134
15,2026-02-24,179,0,0,0,86.47,72,135
15,2026-02-25,179,0,0,0,86.47,72,136
15,2026-02-26,179,0,0,0,86.47,72,137
15,2026-02-27,179,0,0,0,86.47,72,138
15,2026-02-28,179,0,0,0,86.47,72,139
15,2026-03-01,179,0,0,0,86.47,72,140
15,2026-03-02,179,0,0,0,86.47,72,141
15,2026-03-03,179,0,0,0,86.47,72,142
15,2026-03-04,179,0,0,0,86.47,72,143
15,2026-03-05,179,0,0,0,86.47,72,144
15,2026-03-06,179,0,0,0,86.47,72,145
15,2026-03-07,179,0,0,0,86.47,72,146
15,2026-03-08,179,0,0,0,86.47,72,147
15,2026-03-09,179,0,0,0,86.47,72,148
15,2026-03-10,179,0,0,0,86.47,72,149
15,2026-03-11,179,0,0,0,86.47,72,150
15,2026-03-12,179,0,0,0,86.47,72,151
15,2026-03-13,179,0,0,0,86.47,72,152
15,2026-03-14,179,0,0,0,86.47,72,153
15,2026-03-15,179,0,0,0,86.47,72,154
15,2026-03-16,179,0,0,0,86.47,72,155
15,2026-03-17,179,0,0,0,86.47,72,156
15,2026-03-18,179,0,0,0,86.47,72,157
15,2026-03-19,179,0,0,0,86.47,72,158
15,2026-03-20,179,0,0,0,86.47,72,159
15,2026-03-21,232,0,53,0,86.47,72,160
16,2025-12-22,20,0,0,0,44.0,55,161
16,2025-12-23,20,0,0,0,44.0,55,162
16,2025-12-24,20,0,0,0,44.0,55,163
16,2025-12-25,19,1,0,0,44.0,55,164
16,2025-12-26,18,1,0,0,44.0,55,165
16,2025-12-27,18,0,0,0,44.0,55,166
16,2025-12-28,18,0,0,0,44.0,55,167
16,2025-12-29,18,0,0,0,44.0,55,168
16,2025-12-30,17,1,0,0,44.0,55,169
16,2025-12-31,17,0,0,0,44.0,55,170
16,2026-01-01,16,1,0,0,44.0,55,171
16,2026-01-02,15,1,0,0,44.0,55,172
16,2026-01-03,15,0,0,0,44.0,55,173
16,2026-01-04,15,0,0,0,44.0,55,174
16,2026-01-05,15,0,0,0,44.0,55,175
16,2026-01-06,14,1,0,0,44.0,55,176
16,2026-01-07,14,0,0,0,44.0,55,177
16,2026-01-08,35,0,21,0,44.0,55,178
16,2026-01-09,34,1,0,0,44.0,55,179
16,2026-01-10,34,0,0,0,44.0,55,180
16,2026-01-11,34,0,0,0,44.0,55,181
16,2026-01-12,34,0,0,0,44.0,55,182
16,2026-01-13,34,0,0,0,44.0,55,183
16,2026-01-14,34,0,0,0,44.0,55,184
16,2026-01-15,33,1,0,0,44.0,55,185
16,2026-01-16,32,1,0,0,44.0,55,186
16,2026-01-17,32,0,0,0,44.0,55,187
16,2026-01-18,32,0,0,0,44.0,55,188
16,2026-01-19,31,1,0,0,44.0,55,189
16,2026-01-20,31,0,0,0,44.0,55,190
16,2026-01-21,31,0,0,0,44.0,55,191
16,2026-01-22,31,0,0,0,44.0,55,192
16,2026-01-23,30,1,0,0,44.0,55,193
16,2026-01-24,30,0,0,0,44.0,55,194
16,2026-01-25,29,1,0,0,44.0,55,195
16,2026-01-26,60,0,31,0,44.0,55,196
16,2026-01-27,60,0,0,0,44.0,55,197
16,2026-01-28,60,0,0,0,44.0,55,198
16,2026-01-29,59,1,0,0,44.0,55,199
16,2026-01-30,58,1,0,0,44.0,55,200
16,2026-01-31,58,0,0,0,44.0,55,201
16,2026-02-01,58,0,0,0,44.0,55,202
16,2026-02-02,58,0,0,0,44.0,55,203
16,2026-02-03,57,1,0,0,44.0,55,204
16,2026-02-04,57,0,0,0,44.0,55,205
16,2026-02-05,56,1,0,0,44.0,55,206
16,2026-02-06,56,0,0,0,44.0,55,207
16,2026-02-07,56,0,0,0,44.0,55,208
16,2026-02-08,56,0,0,0,44.0,55,209
16,2026-02-09,55,1,0,0,44.0,55,210
16,2026-02-10,54,1,0,0,44.0,55,211
16,2026-02-11,54,0,0,0,44.0,55,212
16,2026-02-12,54,0,0,0,44.0,55,213
16,2026-02-13,53,1,0,0,44.0,55,214
16,2026-02-14,53,0,0,0,44.0,55,215
16,2026-02-15,53,0,0,0,44.0,55,216
16,2026-02-16,53,0,0,0,44.0,55,217
16,2026-02-17,52,1,0,0,44.0,55,218
16,2026-02-18,52,0,0,0,44.0,55,219
16,2026-02-19,52,0,0,0,44.0,55,220
16,2026-02-20,52,0,0,0,44.0,55,221
16,2026-02-21,52,0,0,0,44.0,55,222
16,2026-02-22,52,0,0,0,44.0,55,223
16,2026-02-23,51,1,0,0,44.0,55,224
16,2026-02-24,50,1,0,0,44.0,55,225
16,2026-02-25,104,1,55,0,44.0,55,226
16,2026-02-26,103,1,0,0,44.0,55,227
16,2026-02-27,142,0,39,0,44.0,55,228
16,2026-02-28,142,0,0,0,44.0,55,229
16,2026-03-01,165,0,23,0,44.0,55,230
16,2026-03-02,165,0,0,0,44.0,55,231
16,2026-03-03,164,1,0,0,44.0,55,232
16,2026-03-04,163,1,0,0,44.0,55,233
16,2026-03-05,162,1,0,0,44.0,55,234
16,2026-03-06,161,1,0,0,44.0,55,235
16,2026-03-07,161,0,0,0,44.0,55,236
16,2026-03-08,161,0,0,0,44.0,55,237
16,2026-03-09,161,0,0,0,44.0,55,238
16,2026-03-10,160,1,0,0,44.0,55,239
16,2026-03-11,160,0,0,0,44.0,55,240
16,2026-03-12,160,0,0,0,44.0,55,241
16,2026-03-13,159,1,0,0,44.0,55,242
16,2026-03-14,159,0,0,0,44.0,55,243
16,2026-03-15,159,0,0,0,44.0,55,244
16,2026-03-16,158,1,0,0,44.0,55,245
16,2026-03-17,157,1,0,0,44.0,55,246
16,2026-03-18,157,0,0,0,44.0,55,247
16,2026-03-19,157,0,0,0,44.0,55,248
16,2026-03-20,157,0,0,0,44.0,55,249
16,2026-03-21,213,0,56,0,44.0,55,250
17,2025-12-22,17,3,0,0,177.0,118,211
17,2025-12-23,15,2,0,0,177.0,118,212
17,2025-12-24,10,5,0,0,177.0,118,213
17,2025-12-25,3,7,0,0,177.0,118,214
17,2025-12-26,0,5,0,0,177.0,118,215
17,2025-12-27,57,3,60,0,177.0,118,216
17,2025-12-28,54,3,0,0,177.0,118,217
17,2025-12-29,49,5,0,0,177.0,118,218
17,2025-12-30,44,5,0,0,177.0,118,219
17,2025-12-31,40,4,0,0,177.0,118,220
17,2026-01-01,39,1,0,0,177.0,118,221
17,2026-01-02,35,4,0,0,177.0,118,222
17,2026-01-03,32,3,0,0,177.0,118,223
17,2026-01-04,85,3,56,0,177.0,118,224
17,2026-01-05,81,4,0,0,177.0,118,225
17,2026-01-06,79,2,0,0,177.0,118,226
17,2026-01-07,75,4,0,0,177.0,118,227
17,2026-01-08,100,6,31,0,177.0,118,228
17,2026-01-09,96,4,0,0,177.0,118,229
17,2026-01-10,93,3,0,0,177.0,118,230
17,2026-01-11,92,1,0,0,177.0,118,231
17,2026-01-12,86,6,0,0,177.0,118,232
17,2026-01-13,82,4,0,0,177.0,118,233
17,2026-01-14,81,1,0,0,177.0,118,234
17,2026-01-15,78,3,0,0,177.0,118,235
17,2026-01-16,72,6,0,0,177.0,118,236
17,2026-01-17,69,3,0,0,177.0,118,237
17,2026-01-18,68,1,0,0,177.0,118,238
17,2026-01-19,62,6,0,0,177.0,118,239
17,2026-01-20,55,7,0,0,177.0,118,240
17,2026-01-21,51,4,0,0,177.0,118,241
17,2026-01-22,46,5,0,0,177.0,118,242
17,2026-01-23,44,2,0,0,177.0,118,243
17,2026-01-24,41,3,0,0,177.0,118,244
17,2026-01-25,38,3,0,0,177.0,118,245
17,2026-01-26,36,2,0,0,177.0,118,246
17,2026-01-27,30,6,0,0,177.0,118,247
17,2026-01-28,25,5,0,0,177.0,118,248
17,2026-01-29,21,4,0,0,177.0,118,249
17,2026-01-30,18,3,0,0,177.0,118,250
17,2026-01-31,15,3,0,0,177.0,118,251
17,2026-02-01,11,4,0,0,177.0,118,252
17,2026-02-02,6,5,0,0,177.0,118,253
17,2026-02-03,2,4,0,0,177.0,118,254
17,2026-02-04,0,4,0,0,177.0,118,255
17,2026-02-05,0,7,0,0,177.0,118,256
17,2026-02-06,0,4,0,0,177.0,118,257
17,2026-02-07,0,2,0,0,177.0,118,258
17,2026-02-08,0,3,0,0,177.0,118,259
17,2026-02-09,0,7,0,0,177.0,118,260
17,2026-02-10,0,6,0,0,177.0,118,261
17,2026-02-11,0,7,0,0,177.0,118,262
17,2026-02-12,0,5,0,0,177.0,118,263
17,2026-02-13,0,4,0,0,177.0,118,264
17,2026-02-14,0,2,0,0,177.0,118,265
17,2026-02-15,0,2,0,0,177.0,118,266
17,2026-02-16,0,2,0,0,177.0,118,267
17,2026-02-17,0,4,0,0,177.0,118,268
17,2026-02-18,0,6,0,0,177.0,118,269
17,2026-02-19,0,3,0,0,177.0,118,270
17,2026-02-20,0,4,0,0,177.0,118,271
17,2026-02-21,0,4,0,0,177.0,118,272
17,2026-02-22,0,2,0,0,177.0,118,273
17,2026-02-23,0,5,0,0,177.0,118,274
17,2026-02-24,0,4,0,0,177.0,118,275
17,2026-02-25,0,6,0,0,177.0,118,276
17,2026-02-26,45,10,55,0,177.0,118,277
17,2026-02-27,79,5,39,0,177.0,118,278
17,2026-02-28,77,2,0,0,177.0,118,279
17,2026-03-01,75,2,0,0,177.0,118,280
17,2026-03-02,72,3,0,0,177.0,118,281
17,2026-03-03,70,2,0,0,177.0,118,282
17,2026-03-04,65,5,0,0,177.0,118,283
17,2026-03-05,59,6,0,0,177.0,118,284
17,2026-03-06,54,5,0,0,177.0,118,285
17,2026-03-07,53,1,0,0,177.0,118,286
17,2026-03-08,51,2,0,0,177.0,118,287
17,2026-03-09,48,3,0,0,177.0,118,288
17,2026-03-10,43,5,0,0,177.0,118,289
17,2026-03-11,37,6,0,0,177.0,118,290
17,2026-03-12,36,1,0,0,177.0,118,291
17,2026-03-13,34,2,0,0,177.0,118,292
17,2026-03-14,31,3,0,0,177.0,118,293
17,2026-03-15,29,2,0,0,177.0,118,294
17,2026-03-16,27,2,0,0,177.0,118,295
17,2026-03-17,23,4,0,0,177.0,118,296
17,2026-03-18,18,5,0,0,177.0,118,297
17,2026-03-19,13,5,0,0,177.0,118,298
17,2026-03-20,6,7,0,0,177.0,118,299
17,2026-03-21,46,2,42,0,177.0,118,300
18,2025-12-22,17,3,0,0,57.38,27,261
18,2025-12-23,15,2,0,0,57.38,27,262
18,2025-12-24,12,3,0,0,57.38,27,263
18,2025-12-25,10,2,0,0,57.38,27,264
18,2025-12-26,9,1,0,0,57.38,27,265
18,2025-12-27,7,2,0,0,57.38,27,266
18,2025-12-28,5,2,0,0,57.38,27,267
18,2025-12-29,3,2,0,0,57.38,27,268
18,2025-12-30,1,2,0,0,57.38,27,269
18,2025-12-31,0,3,0,0,57.38,27,270
18,2026-01-01,0,1,0,0,57.38,27,271
18,2026-01-02,0,4,0,0,57.38,27,272
18,2026-01-03,0,2,0,0,57.38,27,273
18,2026-01-04,0,1,0,0,57.38,27,274
18,2026-01-05,0,1,0,0,57.38,27,275
18,2026-01-06,0,2,0,0,57.38,27,276
18,2026-01-07,0,2,0,0,57.38,27,277
18,2026-01-08,48,2,50,0,57.38,27,278
18,2026-01-09,46,2,0,0,57.38,27,279
18,2026-01-10,45,1,0,0,57.38,27,280
18,2026-01-11,43,2,0,0,57.38,27,281
18,2026-01-12,41,2,0,0,57.38,27,282
18,2026-01-13,39,2,0,0,57.38,27,283
18,2026-01-14,38,1,0,0,57.38,27,284
18,2026-01-15,36,2,0,0,57.38,27,285
18,2026-01-16,34,2,0,0,57.38,27,286
18,2026-01-17,33,1,0,0,57.38,27,287
18,2026-01-18,31,2,0,0,57.38,27,288
18,2026-01-19,28,3,0,0,57.38,27,289
18,2026-01-20,26,2,0,0,57.38,27,290
18,2026-01-21,24,2,0,0,57.38,27,291
18,2026-01-22,23,1,0,0,57.38,27,292
18,2026-01-23,19,4,0,0,57.38,27,293
18,2026-01-24,19,0,0,0,57.38,27,294
18,2026-01-25,18,1,0,0,57.38,27,295
18,2026-01-26,49,3,34,0,57.38,27,296
18,2026-01-27,46,3,0,0,57.38,27,297
18,2026-01-28,42,4,0,0,57.38,27,298
18,2026-01-29,40,2,0,0,57.38,27,299
18,2026-01-30,38,2,0,0,57.38,27,300
18,2026-01-31,37,1,0,0,57.38,27,301
18,2026-02-01,35,2,0,0,57.38,27,302
18,2026-02-02,33,2,0,0,57.38,27,303
18,2026-02-03,31,2,0,0,57.38,27,304
18,2026-02-04,29,2,0,0,57.38,27,305
18,2026-02-05,27,2,0,0,57.38,27,306
18,2026-02-06,25,2,0,0,57.38,27,307
18,2026-02-07,84,1,60,0,57.38,27,308
18,2026-02-08,82,2,0,0,57.38,27,309
18,2026-02-09,80,2,0,0,57.38,27,310
18,2026-02-10,78,2,0,0,57.38,27,311
18,2026-02-11,128,2,52,0,57.38,27,312
18,2026-02-12,126,2,0,0,57.38,27,313
18,2026-02-13,124,2,0,0,57.38,27,314
18,2026-02-14,123,1,0,0,57.38,27,315
18,2026-02-15,122,1,0,0,57.38,27,316
18,2026-02-16,120,2,0,0,57.38,27,317
18,2026-02-17,117,3,0,0,57.38,27,318
18,2026-02-18,116,1,0,0,57.38,27,319
18,2026-02-19,114,2,0,0,57.38,27,320
18,2026-02-20,112,2,0,0,57.38,27,321
18,2026-02-21,110,2,0,0,57.38,27,322
18,2026-02-22,108,2,0,0,57.38,27,323
18,2026-02-23,106,2,0,0,57.38,27,324
18,2026-02-24,103,3,0,0,57.38,27,325
18,2026-02-25,101,2,0,0,57.38,27,326
18,2026-02-26,99,2,0,0,57.38,27,327
18,2026-02-27,146,2,49,0,57.38,27,328
18,2026-02-28,144,2,0,0,57.38,27,329
18,2026-03-01,142,2,0,0,57.38,27,330
18,2026-03-02,140,2,0,0,57.38,27,331
18,2026-03-03,137,3,0,0,57.38,27,332
18,2026-03-04,133,4,0,0,57.38,27,333
18,2026-03-05,130,3,0,0,57.38,27,334
18,2026-03-06,127,3,0,0,57.38,27,335
18,2026-03-07,126,1,0,0,57.38,27,336
18,2026-03-08,125,1,0,0,57.38,27,337
18,2026-03-09,122,3,0,0,57.38,27,338
18,2026-03-10,120,2,0,0,57.38,27,339
18,2026-03-11,117,3,0,0,57.38,27,340
18,2026-03-12,115,2,0,0,57.38,27,341
18,2026-03-13,112,3,0,0,57.38,27,342
18,2026-03-14,110,2,0,0,57.38,27,343
18,2026-03-15,109,1,0,0,57.38,27,344
18,2026-03-16,106,3,0,0,57.38,27,345
18,2026-03-17,103,3,0,0,57.38,27,346
18,2026-03-18,101,2,0,0,57.38,27,347
18,2026-03-19,98,3,0,0,57.38,27,348
18,2026-03-20,96,2,0,0,57.38,27,349
18,2026-03-21,145,1,50,0,57.38,27,350
19,2025-12-22,19,1,0,0,75.08,100,191
19,2025-12-23,19,0,0,0,75.08,100,192
19,2025-12-24,19,0,0,0,75.08,100,193
19,2025-12-25,18,1,0,0,75.08,100,194
19,2025-12-26,17,1,0,0,75.08,100,195
19,2025-12-27,17,0,0,0,75.08,100,196
19,2025-12-28,16,1,0,0,75.08,100,197
19,2025-12-29,15,1,0,0,75.08,100,198
19,2025-12-30,14,1,0,0,75.08,100,199
19,2025-12-31,13,1,0,0,75.08,100,200
19,2026-01-01,12,1,0,0,75.08,100,201
19,2026-01-02,11,1,0,0,75.08,100,202
19,2026-01-03,11,0,0,0,75.08,100,203
19,2026-01-04,10,1,0,0,75.08,100,204
19,2026-01-05,9,1,0,0,75.08,100,205
19,2026-01-06,8,1,0,0,75.08,100,206
19,2026-01-07,8,0,0,0,75.08,100,207
19,2026-01-08,7,1,0,0,75.08,100,208
19,2026-01-09,6,1,0,0,75.08,100,209
19,2026-01-10,6,0,0,0,75.08,100,210
19,2026-01-11,6,0,0,0,75.08,100,211
19,2026-01-12,5,1,0,0,75.08,100,212
19,2026-01-13,4,1,0,0,75.08,100,213
19,2026-01-14,55,1,52,0,75.08,100,214
19,2026-01-15,55,0,0,0,75.08,100,215
19,2026-01-16,54,1,0,0,75.08,100,216
19,2026-01-17,103,0,49,0,75.08,100,217
19,2026-01-18,103,0,0,0,75.08,100,218
19,2026-01-19,103,0,0,0,75.08,100,219
19,2026-01-20,102,1,0,0,75.08,100,220
19,2026-01-21,101,1,0,0,75.08,100,221
19,2026-01-22,100,1,0,0,75.08,100,222
19,2026-01-23,99,1,0,0,75.08,100,223
19,2026-01-24,98,1,0,0,75.08,100,224
19,2026-01-25,98,0,0,0,75.08,100,225
19,2026-01-26,97,1,0,0,75.08,100,226
19,2026-01-27,96,1,0,0,75.08,100,227
19,2026-01-28,95,1,0,0,75.08,100,228
19,2026-01-29,94,1,0,0,75.08,100,229
19,2026-01-30,93,1,0,0,75.08,100,230
19,2026-01-31,92,1,0,0,75.08,100,231
