medicine_id,quantity_dispensed,unit_cost_at_time,pay_rate_at_time,profit_per_unit,total_profit,dispensed_at,trade_name,company,category
8,1,688.0,860,172.0,172.0,2026-01-26,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-27,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-28,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-29,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-30,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-01-31,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-01,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-02,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,2,688.0,860,172.0,344.0,2026-02-03,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-04,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,2,688.0,860,172.0,344.0,2026-02-05,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-06,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-08,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-09,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-10,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-11,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-12,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-13,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-14,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-15,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-16,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-17,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-18,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-19,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-20,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-21,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-22,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-23,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-24,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-25,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,2,688.0,860,172.0,344.0,2026-02-26,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-27,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-02-28,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-01,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-02,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-03,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-04,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-05,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-06,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-07,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-09,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-10,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-11,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-12,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-14,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-15,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,2,688.0,860,172.0,344.0,2026-03-16,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-17,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-18,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-19,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
8,1,688.0,860,172.0,172.0,2026-03-20,ACTI-COLLA ADVANCE 30SH,Pharmaoverseas,SACHETS + GRANULES
9,2,29.33,55,25.67,51.34,2025-12-22,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2025-12-23,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2025-12-24,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,4,29.33,55,25.67,102.68,2025-12-25,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2025-12-26,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2025-12-27,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2025-12-28,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2025-12-29,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2025-12-30,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2025-12-31,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-01-01,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-01-02,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-01-03,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-01-04,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-01-05,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-01-06,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-01-07,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-01-08,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-01-09,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-01-10,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-01-11,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-01-12,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-01-13,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-01-14,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-01-15,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-01-16,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-01-17,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-01-18,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-01-19,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-01-20,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-01-21,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,4,29.33,55,25.67,102.68,2026-01-22,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-01-23,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-01-24,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-01-25,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-01-26,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-01-27,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-01-28,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-01-29,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-01-30,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-01-31,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-02-01,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-02-02,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-02-03,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-02-04,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,4,29.33,55,25.67,102.68,2026-02-05,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,4,29.33,55,25.67,102.68,2026-02-06,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-02-07,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-02-08,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-02-09,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-02-10,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-02-11,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-02-12,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-02-13,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-02-14,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-02-15,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-02-16,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-02-17,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-02-18,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-02-19,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-02-20,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-02-21,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-02-22,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-02-23,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-02-24,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-02-25,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-02-26,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-02-27,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-02-28,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-03-01,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-03-02,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-03-03,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-03-04,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-03-05,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-03-06,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-03-07,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-03-08,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-03-09,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-03-10,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-03-11,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,4,29.33,55,25.67,102.68,2026-03-12,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-03-13,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,1,29.33,55,25.67,25.67,2026-03-14,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-03-15,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-03-16,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-03-17,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-03-18,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-03-19,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,3,29.33,55,25.67,77.01,2026-03-20,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
9,2,29.33,55,25.67,51.34,2026-03-21,ACTI-FOLIC,Pharmaoverseas,TABLETS + CAPSULES
10,1,476.8,149,-327.8,-327.8,2025-12-30,ACTOMAX SPRAY,Pharmaoverseas,COSMETIC
10,1,476.8,149,-327.8,-327.8,2026-01-09,ACTOMAX SPRAY,Pharmaoverseas,COSMETIC
11,1,304.2,338,33.8,33.8,2025-12-22,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2025-12-23,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2025-12-24,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2025-12-25,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2025-12-27,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2025-12-29,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2025-12-30,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2025-12-31,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-01,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-05,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-06,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-07,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-08,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-12,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-15,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-19,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-20,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-21,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-22,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-23,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-26,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-27,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-28,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-29,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-01-30,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-02,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-03,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-04,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-05,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-06,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-09,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-10,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-11,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-12,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-13,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-14,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-16,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-17,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-18,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-19,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-23,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-24,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-26,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-27,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-02-28,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-03-02,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-03-03,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-03-05,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-03-06,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-03-08,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-03-09,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-03-10,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-03-12,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-03-13,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-03-15,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-03-16,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-03-17,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-03-18,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-03-19,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
11,1,304.2,338,33.8,33.8,2026-03-20,ACTRAPID 5PENFILL,NOVO (INSULIN),Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2025-12-22,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2025-12-23,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2025-12-24,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2025-12-25,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2025-12-26,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2025-12-30,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2026-01-01,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2026-01-02,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2026-01-05,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2026-01-06,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2026-01-07,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2026-01-09,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2026-01-11,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2026-01-12,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2026-01-13,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2026-01-14,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2026-01-16,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
12,1,57.38,25.5,-31.88,-31.88,2026-01-18,ADENOSIN FORTE 3AMP,Pharmaoverseas,Injections-Ampules-Vials
